id,ACTION
1,0.15746411668015864
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,0.6702461759315532
10,1
11,1
12,1
13,1
14,0.9659256557455277
15,0.8606166220379574
16,1
17,1
18,0.9278692976619312
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,0.9399985155019341
27,1
28,0.8909623600935306
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,0.9711107150905741
39,0.9198516450029566
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,0.9348134561568878
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,0.9115312297198059
68,1
69,0.4186042872522997
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,0.19972932486587755
79,0.30800050323928013
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,0.9948149406549538
91,1
92,0.6702461759315532
93,1
94,0.8656919904226009
95,1
96,1
97,0.5800854484492782
98,1
99,1
100,1
101,0.9948149406549538
102,0.697945699124149
103,1
104,1
105,0.4786057717503656
106,0.8606166220379574
107,1
108,1
109,1
110,1
111,0.7825343988217757
112,0.8945812753320267
113,0.9399985155019341
114,1
115,0.9836619320578747
116,1
117,1
118,1
119,1
120,0.9348134561568878
121,0.8606166220379574
122,1
123,1
124,0.8144329203349832
125,1
126,0.7661963308796502
127,0.8678678131638655
128,0.8083595958188123
129,1
130,1
131,1
132,1
133,1
134,0.9567585825713572
135,1
136,0.9226842383168848
137,1
138,1
139,0.9948149406549538
140,1
141,1
142,0.8983285177157848
143,1
144,1
145,1
146,1
147,1
148,0.8442785540958322
149,1
150,1
151,1
152,0.8493539224804755
153,1
154,1
155,1
156,0.8554315626929113
157,1
158,1
159,0.6689762178567699
160,1
161,0.5888278628597263
162,0.8606166220379574
163,1
164,1
165,1
166,1
167,0.9567585825713572
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,0.8606166220379574
178,1
179,1
180,1
181,0.9836619320578747
182,1
183,1
184,0.492696748925511
185,0.9836619320578747
186,0.8441688631354292
187,1
188,1
189,0.7208887816701457
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,0.38220265587289454
201,1
202,1
203,1
204,1
205,1
206,0.9399985155019341
207,1
208,1
209,0.653908107989428
210,0.6689762178567699
211,0.9567585825713572
212,1
213,1
214,1
215,1
216,0.5981154735934845
217,1
218,0.9399985155019341
219,1
220,1
221,0.8345797908339609
222,1
223,1
224,0.9711107150905741
225,1
226,0.43536435432172266
227,0.9711107150905741
228,1
229,1
230,1
231,0.8606166220379574
232,0.5300963364364439
233,1
234,0.2930386920853487
235,0.9198516450029566
236,0.6702461759315532
237,1
238,1
239,0.8173752046093145
240,1
241,0.6702461759315532
242,0.9399985155019341
243,0.19056225169170676
244,1
245,1
246,1
247,1
248,1
249,0.9948149406549538
250,1
251,1
252,0.6102446914334875
253,1
254,1
255,1
256,0.8606166220379574
257,0.9567585825713572
258,1
259,0.9836619320578747
260,1
261,1
262,1
263,0.9711107150905741
264,1
265,1
266,1
267,1
268,0.9567585825713572
269,0.9948149406549538
270,1
271,1
272,0.9711107150905741
273,1
274,0.15365531412330624
275,1
276,1
277,1
278,1
279,1
280,1
281,1
282,1
283,0.9948149406549538
284,1
285,0.9948149406549538
286,0.9948149406549538
287,1
288,1
289,1
290,1
291,0.780468267040914
292,0.9567585825713572
293,1
294,1
295,1
296,0.0504124121965975
297,0.4333784188988144
298,0.8606166220379574
299,0.2744578490725084
300,1
301,0.6702461759315532
302,1
303,0.9659256557455277
304,0.6634466961059543
305,1
306,1
307,1
308,1
309,1
310,0.9836619320578747
311,1
312,1
313,1
314,1
315,1
316,1
317,0.6702461759315532
318,1
319,1
320,0.9836619320578747
321,1
322,0.05957948537076825
323,1
324,1
325,1
326,0.9784768727128282
327,0.905924171247462
328,1
329,1
330,1
331,1
332,1
333,1
334,1
335,1
336,1
337,1
338,1
339,0.9948149406549538
340,1
341,0.8083595958188123
342,1
343,1
344,1
345,1
346,1
347,0.9948149406549538
348,0.9711107150905741
349,1
350,1
351,0.9198516450029566
352,1
353,1
354,0.6702461759315532
355,0.9711107150905741
356,1
357,0.9184753882147626
358,1
359,0.9659256557455277
360,0.8083595958188123
361,1
362,1
363,1
364,0.9063461703747596
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,0.2930386920853487
375,0.9948149406549538
376,1
377,0.7142837670662743
378,1
379,1
380,0.8317273371285316
381,0.9567585825713572
382,1
383,1
384,1
385,0.9948149406549538
386,1
387,1
388,1
389,1
390,1
391,1
392,0.9836619320578747
393,1
394,1
395,0.6702461759315532
396,1
397,1
398,1
399,0.8945812753320267
400,1
401,1
402,1
403,1
404,0.9836619320578747
405,1
406,0.6413568910221275
407,1
408,0.9948149406549538
409,1
410,1
411,1
412,0.7551978973699842
413,1
414,1
415,1
416,1
417,1
418,1
419,0.7409259612087205
420,1
421,1
422,1
423,1
424,0.8083595958188123
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,0.9711107150905741
433,1
434,1
435,1
436,1
437,1
438,0.9836619320578747
439,1
440,0.19972932486587755
441,1
442,1
443,1
444,1
445,0.9278692976619312
446,1
447,1
448,1
449,1
450,1
451,0.1394930689224455
452,1
453,1
454,0.6702461759315532
455,0.9711107150905741
456,1
457,1
458,1
459,1
460,0.625018823080002
461,0.8083595958188123
462,1
463,1
464,1
465,1
466,1
467,0.23380366912034972
468,1
469,1
470,1
471,1
472,0.9711107150905741
473,1
474,0.9348134561568878
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,0.9836619320578747
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,0.8945812753320267
503,0.5900978209345097
504,0.9399985155019341
505,0.9399985155019341
506,1
507,1
508,1
509,1
510,0.02888928490942587
511,1
512,1
513,1
514,0.30514804953385083
515,1
516,1
517,1
518,0.9198516450029566
519,1
520,0.5926366654165788
521,1
522,0.8945812753320267
523,1
524,0.1916404041811877
525,1
526,0.33102378214323025
527,1
528,0.7259641500547891
529,1
530,1
531,1
532,1
533,1
534,0.8083595958188123
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,0.8606166220379574
544,1
545,1
546,1
547,0.2930386920853487
548,0.9567585825713572
549,1
550,1
551,1
552,0.9198516450029566
553,0.9659256557455277
554,0.9567585825713572
555,1
556,1
557,0.9948149406549538
558,0.780468267040914
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,0.9035135770608311
569,1
570,1
571,0.5849127615894634
572,0.9547726471484489
573,0.9836619320578747
574,0.9659256557455277
575,1
576,1
577,0.9711107150905741
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,0.8083595958188123
592,0.8606166220379574
593,0.7204667825428482
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,0.9711107150905741
603,1
604,1
605,1
606,1
607,1
608,1
609,0.9948149406549538
610,0.7111900184082746
611,1
612,0.9547726471484489
613,1
614,0.9399985155019341
615,1
616,0.5718066404462321
617,1
618,1
619,1
620,1
621,1
622,0.9711107150905741
623,1
624,0.9348134561568878
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,0.8598501605048907
636,1
637,1
638,0.9711107150905741
639,1
640,1
641,1
642,1
643,1
644,0.8083595958188123
645,1
646,0.5308627979695107
647,1
648,0.7920215278766869
649,1
650,0.8083595958188123
651,0.8945812753320267
652,1
653,0.5888278628597263
654,1
655,0.9399985155019341
656,1
657,0.9111092305925085
658,1
659,0.9784768727128282
660,1
661,0.9711107150905741
662,1
663,1
664,0.9399985155019341
665,0.9399985155019341
666,0.6702461759315532
667,0.9547726471484489
668,1
669,1
670,1
671,1
672,0.6702461759315532
673,0.4947520341071883
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,0.9948149406549538
682,0.9948149406549538
683,1
684,1
685,1
686,1
687,1
688,0.8967570980732912
689,0.9567585825713572
690,1
691,1
692,0.8945812753320267
693,0.8083595958188123
694,1
695,1
696,1
697,1
698,1
699,1
700,0.9659256557455277
701,0.7641301990987887
702,1
703,1
704,0.5429173555368061
705,0.5981154735934845
706,0.9836619320578747
707,1
708,0.9836619320578747
709,1
710,1
711,0.4786057717503656
712,1
713,1
714,1
715,1
716,0.8006151375398917
717,0.7194688264113207
718,1
719,0.8606166220379574
720,1
721,1
722,1
723,1
724,0.8606166220379574
725,1
726,0.7551978973699842
727,1
728,1
729,1
730,1
731,0.9399985155019341
732,1
733,1
734,1
735,0.9836619320578747
736,0.7487801104480442
737,1
738,1
739,1
740,1
741,0.7551978973699842
742,1
743,1
744,1
745,1
746,1
747,1
748,0.9567585825713572
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,0.8606166220379574
764,0.8782432073899015
765,1
766,1
767,0.9035135770608311
768,1
769,0.586158772965449
770,0.9278692976619312
771,1
772,1
773,1
774,1
775,1
776,0.5454801467176729
777,1
778,1
779,1
780,0.9784768727128282
781,1
782,1
783,1
784,1
785,0.8350017899612585
786,1
787,1
788,1
789,1
790,0.8550871002871419
791,1
792,1
793,1
794,0.8945812753320267
795,1
796,0.9567585825713572
797,1
798,1
799,0.5865807720927466
800,1
801,1
802,1
803,1
804,1
805,0.9567585825713572
806,1
807,0.8463446858766936
808,1
809,0.8766102275743136
810,1
811,1
812,0.4786057717503656
813,0.9948149406549538
814,1
815,0.9399985155019341
816,1
817,1
818,0.8345797908339609
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,0.9547726471484489
830,1
831,0.9035135770608311
832,1
833,1
834,0.923660447559809
835,1
836,1
837,1
838,1
839,0.9711107150905741
840,0.9399985155019341
841,0.8606166220379574
842,1
843,1
844,1
845,1
846,1
847,0.8606166220379574
848,1
849,1
850,0.6519549954432755
851,1
852,0.8606166220379574
853,1
854,0.7624490884958921
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,0.9836619320578747
863,1
864,1
865,0.5416713441608204
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,0.9836619320578747
877,1
878,1
879,1
880,1
881,0.9836619320578747
882,1
883,1
884,1
885,0.9836619320578747
886,1
887,1
888,1
889,1
890,1
891,0.7929097930478116
892,0.9278692976619312
893,1
894,1
895,1
896,1
897,0.56482745126358
898,0.9948149406549538
899,0.9659256557455277
900,1
901,1
902,0.9836619320578747
903,1
904,1
905,1
906,1
907,1
908,1
909,0.9515735232263108
910,0.787719458166822
911,0.6702461759315532
912,0.8945812753320267
913,1
914,1
915,1
916,0.9399985155019341
917,1
918,1
919,1
920,0.6948519504661491
921,1
922,1
923,1
924,0.9948149406549538
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,0.9399985155019341
933,1
934,0.7029408711508391
935,0.9784768727128282
936,0.9948149406549538
937,1
938,1
939,0.9399985155019341
940,1
941,1
942,1
943,0.130560767193641
944,1
945,1
946,1
947,1
948,0.8766102275743136
949,1
950,1
951,1
952,0.42467761176847074
953,1
954,0.8945812753320267
955,1
956,0.6702461759315532
957,1
958,1
959,0.8309608755954649
960,0.5308627979695107
961,1
962,1
963,1
964,0.8083595958188123
965,1
966,1
967,0.8144329203349832
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,0.8265422777834853
979,1
980,0.5849127615894634
981,1
982,1
983,1
984,0.3680019877373459
985,1
986,1
987,1
988,1
989,1
990,0.3384559322552562
991,0.41991455155072194
992,1
993,1
994,1
995,0.9711107150905741
996,1
997,0.8766102275743136
998,1
999,0.9948149406549538
1000,1
1001,1
1002,0.9836619320578747
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,0.8945812753320267
1016,1
1017,0.8083595958188123
1018,0.9035135770608311
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,0.7204667825428482
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,0.9399985155019341
1038,1
1039,0.9198516450029566
1040,1
1041,1
1042,1
1043,0.3297538240684467
1044,0.9784768727128282
1045,0.5698207050233238
1046,1
1047,1
1048,1
1049,0.15746411668015864
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,0.9035135770608311
1057,0.8606166220379574
1058,1
1059,0.8606166220379574
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,0.5035560086907307
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,0.5019735130600849
1081,1
1082,1
1083,1
1084,1
1085,0.56482745126358
1086,1
1087,1
1088,1
1089,0.8144329203349832
1090,1
1091,1
1092,0.9948149406549538
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,0.9035135770608311
1102,0.8442785540958322
1103,0.9567585825713572
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,0.9399985155019341
1116,0.6650611165865068
1117,1
1118,1
1119,1
1120,0.6702461759315532
1121,0.9198516450029566
1122,0.4786057717503656
1123,0.6750495423729407
1124,0.923660447559809
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,0.8606166220379574
1132,1
1133,1
1134,1
1135,0.6702461759315532
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,0.9198516450029566
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,0.9711107150905741
1155,1
1156,1
1157,1
1158,0.9278692976619312
1159,1
1160,0.9836619320578747
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,0.8083595958188123
1169,0.9836619320578747
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,0.8945812753320267
1181,1
1182,0.9399985155019341
1183,1
1184,0.9111092305925085
1185,1
1186,1
1187,1
1188,0.35127695135561837
1189,1
1190,0.9198516450029566
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,0.8173752046093145
1199,1
1200,1
1201,0.9948149406549538
1202,1
1203,1
1204,1
1205,1
1206,1
1207,0.8945812753320267
1208,1
1209,0.7651181783901694
1210,0.6702461759315532
1211,1
1212,1
1213,1
1214,1
1215,1
1216,0.6270047585029103
1217,0.8945812753320267
1218,0.9567585825713572
1219,1
1220,1
1221,1
1222,1
1223,1
1224,0.6702461759315532
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,0.9948149406549538
1242,0.8606166220379574
1243,1
1244,1
1245,1
1246,1
1247,0.8606166220379574
1248,1
1249,0.9547726471484489
1250,1
1251,1
1252,0.8606166220379574
1253,1
1254,1
1255,1
1256,1
1257,0.9836619320578747
1258,0.9399985155019341
1259,1
1260,0.9035135770608311
1261,1
1262,1
1263,1
1264,1
1265,1
1266,0.9836619320578747
1267,1
1268,1
1269,0.9948149406549538
1270,1
1271,1
1272,1
1273,1
1274,0.9948149406549538
1275,1
1276,1
1277,1
1278,1
1279,1
1280,0.8606166220379574
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,0.4186042872522997
1288,1
1289,1
1290,1
1291,1
1292,0.9399985155019341
1293,1
1294,0.9399985155019341
1295,1
1296,1
1297,1
1298,0.7794703109093863
1299,0.8782432073899015
1300,1
1301,1
1302,1
1303,0.8945812753320267
1304,1
1305,0.7544314358369175
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,0.8945812753320267
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,0.4786057717503656
1321,0.9399985155019341
1322,1
1323,1
1324,1
1325,1
1326,0.6102446914334875
1327,0.3384559322552562
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0.8083595958188123
1334,0.9836619320578747
1335,1
1336,1
1337,1
1338,1
1339,0.5635574931887964
1340,1
1341,0.8144329203349832
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,0.6519549954432755
1356,1
1357,1
1358,0.9278692976619312
1359,0.23380366912034972
1360,0.9399985155019341
1361,1
1362,1
1363,1
1364,0.8083595958188123
1365,1
1366,1
1367,1
1368,1
1369,1
1370,0.8606166220379574
1371,1
1372,0.5308627979695107
1373,0.7483581113207466
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,0.8945812753320267
1383,1
1384,1
1385,1
1386,1
1387,1
1388,0.9567585825713572
1389,1
1390,1
1391,0.5996979692241302
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,0.8766102275743136
1410,0.6702461759315532
1411,1
1412,1
1413,0.29598097635968007
1414,0.23380366912034972
1415,1
1416,1
1417,0.5865807720927466
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,0.15746411668015864
1430,1
1431,1
1432,1
1433,0.0163380679421253
1434,0.8766102275743136
1435,1
1436,1
1437,1
1438,0.9836619320578747
1439,0.6702461759315532
1440,1
1441,0.780468267040914
1442,0.8945812753320267
1443,0.8598501605048907
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,0.9547726471484489
1452,1
1453,1
1454,1
1455,1
1456,0.8602721596321882
1457,1
1458,1
1459,0.9836619320578747
1460,1
1461,1
1462,0.27697381852327746
1463,1
1464,0.3297538240684467
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,0.4507144429724672
1474,1
1475,1
1476,1
1477,0.9198516450029566
1478,1
1479,1
1480,0.9836619320578747
1481,1
1482,1
1483,1
1484,1
1485,0.8083595958188123
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,0.9198516450029566
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,0.8945812753320267
1503,1
1504,1
1505,1
1506,0.8782432073899015
1507,1
1508,0.6702461759315532
1509,1
1510,1
1511,1
1512,1
1513,1
1514,0.8782432073899015
1515,1
1516,1
1517,0.8606166220379574
1518,0.9836619320578747
1519,1
1520,1
1521,1
1522,0.8606166220379574
1523,1
1524,0.8606166220379574
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,0.9567585825713572
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,0.6702461759315532
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,0.8554315626929113
1558,1
1559,1
1560,1
1561,0.9567585825713572
1562,1
1563,0.653908107989428
1564,0.9567585825713572
1565,1
1566,1
1567,1
1568,1
1569,0.6702461759315532
1570,0.7717258526304658
1571,0.9198516450029566
1572,1
1573,0.15746411668015864
1574,1
1575,0.9948149406549538
1576,0.8945812753320267
1577,1
1578,1
1579,1
1580,0.5627910316557297
1581,1
1582,1
1583,0.18537719234666045
1584,1
1585,1
1586,1
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,0.6702461759315532
1594,1
1595,0.9948149406549538
1596,0.9567585825713572
1597,1
1598,0.9948149406549538
1599,0.02888928490942587
1600,1
1601,1
1602,1
1603,1
1604,0.9399985155019341
1605,1
1606,1
1607,1
1608,0.38220265587289454
1609,1
1610,1
1611,1
1612,1
1613,1
1614,0.9198516450029566
1615,1
1616,1
1617,0.38220265587289454
1618,1
1619,1
1620,0.7051166938921036
1621,0.8606166220379574
1622,0.5308627979695107
1623,0.8766102275743136
1624,1
1625,1
1626,1
1627,0.094075828752538
1628,1
1629,1
1630,1
1631,1
1632,1
1633,0.5308627979695107
1634,0.9784768727128282
1635,1
1636,0.9198516450029566
1637,1
1638,1
1639,1
1640,1
1641,1
1642,0.9278692976619312
1643,1
1644,0.9198516450029566
1645,0.9399985155019341
1646,1
1647,0.9399985155019341
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,0.8345797908339609
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,0.9567585825713572
1672,0.6702461759315532
1673,0.42467761176847074
1674,1
1675,0.3984574167533221
1676,0.7208887816701457
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,0.5865807720927466
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,0.9399985155019341
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,0.8893962159869803
1702,1
1703,0.9198516450029566
1704,1
1705,0.9784768727128282
1706,1
1707,1
1708,0.8766102275743136
1709,1
1710,1
1711,1
1712,0.9567585825713572
1713,0.25769778200308563
1714,1
1715,0.9399985155019341
1716,1
1717,0.9567585825713572
1718,0.1916404041811877
1719,1
1720,1
1721,1
1722,0.9399985155019341
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,1
1737,1
1738,1
1739,1
1740,1
1741,0.4786057717503656
1742,1
1743,1
1744,0.8766102275743136
1745,1
1746,1
1747,1
1748,0.9198516450029566
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,0.8945812753320267
1756,1
1757,1
1758,1
1759,1
1760,1
1761,0.8766102275743136
1762,0.9567585825713572
1763,1
1764,1
1765,1
1766,1
1767,1
1768,0.7147057661935718
1769,1
1770,0.9399985155019341
1771,1
1772,1
1773,1
1774,0.9399985155019341
1775,1
1776,0.9278692976619312
1777,0.9399985155019341
1778,0.9567585825713572
1779,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,0.6433613857800707
1792,0.7551978973699842
1793,1
1794,0.8345797908339609
1795,1
1796,0.8006151375398917
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,0.8606166220379574
1804,1
1805,1
1806,0.9278692976619312
1807,1
1808,1
1809,1
1810,0.7551978973699842
1811,1
1812,1
1813,0.8083595958188123
1814,1
1815,1
1816,1
1817,0.7282112408217688
1818,1
1819,0.9711107150905741
1820,1
1821,1
1822,1
1823,1
1824,0.6227925161537956
1825,1
1826,0.8606166220379574
1827,1
1828,1
1829,1
1830,0.8598501605048907
1831,1
1832,1
1833,0.8463446858766936
1834,0.6702461759315532
1835,0.9784768727128282
1836,1
1837,1
1838,0.9198516450029566
1839,1
1840,0.9948149406549538
1841,0.8945812753320267
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,1
1850,1
1851,1
1852,1
1853,0.42467761176847074
1854,1
1855,1
1856,1
1857,1
1858,0.4333784188988144
1859,1
1860,0.6702461759315532
1861,1
1862,1
1863,0.42467761176847074
1864,1
1865,1
1866,1
1867,0.8945812753320267
1868,1
1869,0.33922239378832303
1870,1
1871,1
1872,0.9198516450029566
1873,0.9836619320578747
1874,1
1875,0.56482745126358
1876,1
1877,1
1878,0.6689762178567699
1879,1
1880,1
1881,1
1882,1
1883,1
1884,0.05957948537076825
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,0.7868364685316408
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,0.9567585825713572
1900,1
1901,0.9198516450029566
1902,1
1903,0.9399985155019341
1904,1
1905,1
1906,1
1907,1
1908,0.9836619320578747
1909,1
1910,1
1911,1
1912,1
1913,1
1914,0.8945812753320267
1915,0.8945812753320267
1916,1
1917,1
1918,1
1919,0.9399985155019341
1920,0.6702461759315532
1921,0.7029408711508391
1922,1
1923,1
1924,1
1925,1
1926,0.9198516450029566
1927,1
1928,1
1929,1
1930,1
1931,1
1932,0.8602721596321882
1933,0.9711107150905741
1934,1
1935,1
1936,0.9948149406549538
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,1
1945,1
1946,1
1947,1
1948,0.9948149406549538
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,0.5865807720927466
1958,1
1959,1
1960,1
1961,0.8606166220379574
1962,0.9711107150905741
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,0.5585623211621065
1972,1
1973,1
1974,1
1975,0.8766102275743136
1976,1
1977,0.5576059723106834
1978,1
1979,1
1980,1
1981,1
1982,0.9948149406549538
1983,0.9567585825713572
1984,1
1985,1
1986,1
1987,0.759933119045123
1988,1
1989,1
1990,1
1991,0.8083595958188123
1992,1
1993,1
1994,1
1995,1
1996,0.8945812753320267
1997,1
1998,1
1999,1
2000,1
2001,1
2002,1
2003,0.9784768727128282
2004,1
2005,1
2006,1
2007,1
2008,1
2009,0.9711107150905741
2010,0.9567585825713572
2011,0.8909623600935306
2012,0.9404205146292317
2013,1
2014,1
2015,1
2016,1
2017,1
2018,0.9567585825713572
2019,1
2020,1
2021,1
2022,0.06000148449806579
2023,0.7204667825428482
2024,1
2025,1
2026,0.9567585825713572
2027,1
2028,0.9784768727128282
2029,1
2030,0.9711107150905741
2031,1
2032,1
2033,1
2034,1
2035,0.9836619320578747
2036,1
2037,0.8656919904226009
2038,1
2039,1
2040,1
2041,1
