id,ACTION
1,0.761744936373785
2,0.9909327477011667
3,0.9998400174932407
4,0.8817030727879365
5,0.9965755699146088
6,0.9997917081966794
7,0.9920141835232875
8,0.9976100447903323
9,0.9248990080929884
10,0.9732917780561281
11,0.9749996815760164
12,0.9462729080440762
13,0.9357898310248756
14,0.850294103569638
15,0.9605174754169257
16,0.9860116222157378
17,0.9438196446633732
18,0.8035120332726455
19,0.9829327090947874
20,0.9976115288650762
21,0.9567757199558807
22,0.9999998109507898
23,0.7325509774811461
24,0.9142609815298991
25,0.9199349564358191
26,0.8906583029536809
27,0.9499244318129433
28,0.6775667496789594
29,0.982741543097849
30,0.9129752970941506
31,0.9716716738614375
32,0.9530282783538434
33,0.9877575737879088
34,0.9866540524786055
35,0.97178976899352
36,0.9526984801365579
37,0.971205757530958
38,0.9745123579304252
39,0.9355843121125745
40,0.9174737237969077
41,0.9571397041950814
42,0.9890550203374846
43,0.9931524075128657
44,0.9727736350322777
45,0.9408181840999729
46,0.9093228502559593
47,0.9998005979417717
48,0.9655945469174704
49,0.9917942613576116
50,0.980427081270904
51,0.9782066294479237
52,0.9798017140160865
53,0.9772232872847225
54,0.9966108960558463
55,0.9467027054468925
56,0.8438565004416791
57,0.9803668712360495
58,0.9994625911485923
59,0.9844151939611628
60,0.9709409938983872
61,0.9917093450731777
62,0.9172565100540612
63,0.9769260333368908
64,0.9960960612721304
65,0.9778216410918106
66,0.9815055116936799
67,0.8923780614044002
68,0.998346509358352
69,0.9355016015897927
70,0.9297977197479325
71,0.8746134549381803
72,0.9996317672764665
73,0.9687060275714522
74,0.9932899232914142
75,0.9741467227186921
76,0.9934984740118801
77,0.9925606938136553
78,0.9253885545469466
79,0.6595007290200954
80,0.9357752253951962
81,0.9838618213040187
82,0.9854171865867136
83,0.9663523253128434
84,0.9888179335075511
85,0.8445559644067049
86,0.8760737210510995
87,0.855662373232051
88,0.8951151797943623
89,0.9974174301655967
90,0.8963917083628536
91,0.8118704817483582
92,0.9407147340790954
93,0.9940534934511851
94,0.7255514673430843
95,0.9881535493156353
96,0.9031200183810597
97,0.7708131915584778
98,0.9835019003770853
99,0.9781853339810725
100,0.9973195678195962
101,0.9567488791643517
102,0.793338238913942
103,0.9233246392917599
104,0.9481084217953637
105,0.7987031770175773
106,0.9985522069165537
107,0.9995922719147757
108,0.9262002874126111
109,0.9338665159353372
110,0.9905765734189937
111,0.8811532588213858
112,0.9674371419284601
113,0.9769332568838586
114,0.995269055573873
115,0.9218216965435002
116,0.9620145502407644
117,0.9715918851565538
118,0.9872953594890048
119,0.9999811044830286
120,0.9900787004154006
121,0.9963279950697268
122,0.9851799998569111
123,0.8287919251576634
124,0.9928966397327845
125,0.9908291792524211
126,0.807353543298514
127,0.896833237864286
128,0.9069285647473025
129,0.8652107941402596
130,0.8794398706316238
131,0.990495963964572
132,0.981827402989849
133,0.9512645527101676
134,0.9149036361797045
135,0.9999999999999998
136,0.8487162046509362
137,0.988906121307336
138,0.8861197961650271
139,0.9355155919667801
140,0.9959059677038932
141,0.9893950975073881
142,0.8770826109025134
143,0.9888044915254653
144,0.9829553902304845
145,0.9986360125968794
146,0.8781240988619445
147,0.8795245482891592
148,0.9333683471558168
149,0.9839751836236519
150,0.8880505584136802
151,0.9707076716473778
152,0.9915865376434836
153,0.9250618920327706
154,0.9173697139531709
155,0.9396771236624922
156,0.8599145818987083
157,0.893506831247621
158,0.9289944656617861
159,0.9957612122824853
160,0.8697941040394659
161,0.7796545538434748
162,0.9990824808445947
163,0.9784143276636885
164,0.9811094261946461
165,0.988980664471073
166,0.9995356702767447
167,0.9211792300475194
168,0.9373211192295305
169,0.9783613366755075
170,0.9843859810035106
171,0.9439818281823764
172,0.9310925810514764
173,0.9854523339012894
174,0.9893151875451563
175,0.98760974207335
176,0.9919932387626773
177,0.9802945757250197
178,0.9996417528749499
179,0.9530290591091952
180,0.8795245482891592
181,0.8505304575955259
182,0.8794398706316238
183,0.9858642585463835
184,0.9844443006289787
185,0.9516133227148907
186,0.8854563217987061
187,0.9861710880990492
188,0.9885164360519524
189,0.8264348460641643
190,0.9617040852011822
191,0.9999999998777143
192,0.9770019699322283
193,0.9714782383376372
194,0.9663615084722258
195,0.9775723511889944
196,0.9989961528745902
197,0.9913619311088608
198,0.9641337235381848
199,0.9526239598134969
200,0.6414706855737323
201,0.9159906094491401
202,0.9518299912458721
203,0.9595633641309941
204,0.9107358388892983
205,0.99368186044775
206,0.9844033546541416
207,0.990302842379475
208,0.9227338859394908
209,0.761061496363269
210,0.9568664058334706
211,0.9490737040089444
212,0.9299110672512265
213,0.9998055742057688
214,0.9515945254410512
215,0.9280558145903053
216,0.9881258922672131
217,0.960609298823119
218,0.9997593202812157
219,0.9820833611579441
220,0.9302510493738478
221,0.9137741791350876
222,0.9986920895078246
223,0.985091510595395
224,0.9427860848364115
225,0.9529180136117451
226,0.9179310572355223
227,0.9354601731001805
228,0.9509445188641934
229,0.9996644640299978
230,0.9872384711468726
231,0.9759148863390794
232,0.8927345131279544
233,0.8208926323018765
234,0.9415669125409268
235,0.9431039550621391
236,0.9169508002688775
237,0.9692614211029389
238,0.9700136818521895
239,0.8937022702971786
240,0.9971774484280669
241,0.9543198057204163
242,0.7149411982928193
243,0.8067804445082926
244,0.9998458937376516
245,0.9349839356824788
246,0.9736582235767512
247,0.9496891952749923
248,0.9648527365418538
249,0.9848888066441265
250,0.9811422656668847
251,0.9918173929758278
252,0.9819934267717874
253,0.9939508814451788
254,0.9849003510520262
255,0.9975124321994014
256,0.9805284416808809
257,0.9923400122996627
258,0.9347322076494227
259,0.7073291074052459
260,0.9996163133828868
261,0.9625460880662551
262,0.9295143892434352
263,0.9932717963600893
264,0.9992973406646007
265,0.9701530061174302
266,0.9227338859394908
267,0.9338021813958323
268,0.9797106086331591
269,0.9848888066441265
270,0.9800535823103599
271,0.9827329219054896
272,0.8272692997449687
273,0.9212267591681695
274,0.9668281088569487
275,0.9889593074778169
276,0.9993425286835408
277,0.988381679050435
278,0.9947630314919017
279,0.9435306595210413
280,0.837112404987657
281,0.9999179116303903
282,0.9929909678036192
283,0.9035282707693729
284,0.9415586448747943
285,0.9824148396140286
286,0.9305598083559781
287,0.9754737285707775
288,0.9733229515957529
289,0.9122578428990641
290,0.9701530061174302
291,0.9378483112529534
292,0.9417600069289894
293,0.9841567502490908
294,0.9353507213859049
295,0.9999999960939945
296,0.6915232207764592
297,0.6090705546383822
298,0.9980850927193636
299,0.7217238828995373
300,0.9768223790447311
301,0.9770593065272322
302,0.9780532948480795
303,0.7120777269569606
304,0.8059812650399004
305,0.993735834322363
306,0.9779242688042311
307,0.8445559644067049
308,0.9398923317634909
309,0.9226461486777757
310,0.9311906824488626
311,0.9647442633669921
312,0.9560778470940937
313,0.9398713977037507
314,0.9730227173517478
315,0.9998868303874555
316,0.9716584384950974
317,0.9281216828712129
318,0.9763630256706356
319,0.82825925029111
320,0.9750703812544586
321,0.9630678033950014
322,0.795254951320618
323,0.9999999983804496
324,0.9873351035540425
325,0.9899394324436781
326,0.9114657551346054
327,0.9036171845228144
328,0.9848633309724387
329,0.8834956797749663
330,0.9910888468571452
331,0.9510787451535417
332,0.951652324502247
333,0.9827222218676966
334,0.8706461598841718
335,0.9806013574684834
336,0.9665755534790142
337,0.9667758682486066
338,0.9972467111349281
339,0.9355823806914243
340,0.915595794167375
341,0.9639493087617123
342,0.9778870761687262
343,0.802084930992797
344,0.9938551518679996
345,0.9999403339358073
346,0.9669613447585541
347,0.8915232078635268
348,0.9379840757499309
349,0.9955479627474694
350,0.9865580545950776
351,0.840756128201986
352,0.9961134035602331
353,0.9207928749997059
354,0.8621906946284156
355,0.927359095350233
356,0.9948854346379434
357,0.8668987164293722
358,0.9592260599138985
359,0.9817169756856813
360,0.802597217544392
361,0.9731667630356748
362,0.9923929753110403
363,0.9915151477564352
364,0.5548973396559344
365,0.9851204610954843
366,0.988477276346571
367,0.9982262238806947
368,0.996749557242966
369,0.9999999999999998
370,0.9400763729432199
371,0.9703147222431635
372,0.9888270172295688
373,0.8226335527063044
374,0.6692201102764648
375,0.8748092906893479
376,0.9997792066853283
377,0.7503704384631099
378,0.9448521149214182
379,0.9875787312598507
380,0.9226482474635445
381,0.9160967856673812
382,0.9655945469174704
383,0.9926036920805529
384,0.955658998434028
385,0.8841171328047573
386,0.7362743395373782
387,0.9711222093145336
388,0.9844975979463928
389,0.9740887716098537
390,0.9922242453119741
391,0.994812683835645
392,0.9707684174068156
393,0.9219286585976803
394,0.9835843930464379
395,0.8759674261909753
396,0.9917585895665904
397,0.9986360125968794
398,0.9949758750947592
399,0.9548491544014285
400,0.8729440848737439
401,0.9999899473398871
402,0.9799391497009389
403,0.979504967693261
404,0.9816800090430355
405,0.9997218679148647
406,0.919052253027498
407,0.8135116925263566
408,0.979589437978107
409,0.9703147222431635
410,0.9523109921816345
411,0.9927271520566779
412,0.9332560764174758
413,0.9353137415743209
414,0.9932786908840328
415,0.9998927988853873
416,0.9699655250854302
417,0.9899865284030376
418,0.8738462965125734
419,0.9374649301523104
420,0.9795793959290275
421,0.9309815970881536
422,0.9723668694770414
423,0.9091552104333273
424,0.8986268747724798
425,0.9373912468860258
426,0.9776105834123845
427,0.9855210769783308
428,0.9051034798144495
429,0.7236469323196334
430,0.9989161026024791
431,0.9783102424250413
432,0.989036028785077
433,0.9233246392917599
434,0.8370681642496683
435,0.9906329075742344
436,0.9918044074806919
437,0.9800805397131409
438,0.9410006323913186
439,0.9367968120203298
440,0.9253885545469466
441,0.9962484857926431
442,0.9999999994271656
443,0.9736772529672305
444,0.9510787451535417
445,0.904878469616652
446,0.9757298783707659
447,0.9335060100230823
448,0.9998007258279732
449,0.9863412500694738
450,0.8983723634786503
451,0.9378539649465679
452,0.9138362859828393
453,0.9783819744787984
454,0.8973280787736649
455,0.9316311421722848
456,0.9810071643752183
457,0.9475096700360613
458,0.9697234518116202
459,0.9757015546398281
460,0.9587322120685651
461,0.9308350863721784
462,0.999994546387052
463,0.988759975100119
464,0.9844151939611628
465,0.9731732857790787
466,0.9703962801821414
467,0.8468724560017142
468,0.9003986697224176
469,0.962942953580863
470,0.8991662768412847
471,0.9352806992865026
472,0.9751274812997672
473,0.9999402996558175
474,0.9643809476508168
475,0.9191631494641036
476,0.9249609288834653
477,0.9993582157080186
478,0.9636378118940789
479,0.9959005972943765
480,0.997927739614397
481,0.9899172939730676
482,0.9095168330340859
483,0.9953257339270366
484,0.9778870761687262
485,0.9825348059438898
486,0.9107358388892983
487,0.9287942828693799
488,0.984169171885042
489,0.9841461336499603
490,0.9107358388892983
491,0.9787144811600658
492,0.9997304890381822
493,0.9160344534024102
494,0.9982099641088529
495,0.9845129368353668
496,0.9497616179525641
497,0.9935710433949944
498,0.9748253056348112
499,0.867475608103807
500,0.9954637085678566
501,0.9999999994292861
502,0.9371537112492839
503,0.8948255315689914
504,0.9864620393383299
505,0.9380568083681929
506,0.9656156611137933
507,0.9483070073459431
508,0.9583830599038614
509,0.9109530981588799
510,0.9383784149107213
511,0.9223620142801232
512,0.9063420991877027
513,0.9023124905150093
514,0.7291423366025076
515,0.9992104579847795
516,0.9824395143646072
517,0.9901338821518744
518,0.9876067287813765
519,0.9103860197448905
520,0.8812832778219778
521,0.9635972401075916
